subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bmem_short_112	1	6.78E-02	Shugi.bmp	2.01E+00	9.73E+00	Snacks	1
bmem_short_112	2	1.02E+01	Dulce_de_leche.jpg	1.23E-01	3.02E+00	Snacks	1
bmem_short_112	3	1.37E+01	Mentos.bmp	3.00E+00	3.52E+00	Snacks	1
bmem_short_112	4	1.77E+01	ChocolateParaMarir.bmp	5.01E+00	3.09E+00	Snacks	1
bmem_short_112	5	2.12E+01	BisliPizza.bmp	6.94E+00	5.69E+00	Snacks	1
bmem_short_112	6	2.73E+01	Cheetos.bmp	7.28E+00	3.15E+00	Snacks	1
bmem_short_112	7	3.09E+01	PesekZman.bmp	6.97E+00	1.79E+00	Snacks	1
bmem_short_112	8	3.31E+01	ClickBlackWhite.bmp	6.06E+00	3.97E+00	Snacks	1
bmem_short_112	9	3.76E+01	KinderBuenoBrown.bmp	6.94E+00	2.14E+00	Snacks	1
bmem_short_112	10	4.01E+01	Chocolas.jpg	3.95E+00	4.86E+00	Snacks	1
bmem_short_112	11	4.54E+01	ClickBisquit.bmp	6.23E+00	2.60E+00	Snacks	1
bmem_short_112	12	4.85E+01	Corny_banana.jpg	4.70E-01	2.12E+00	Snacks	1
bmem_short_112	13	5.10E+01	Artik_magnum_white.bmp	6.93E+00	2.69E+00	Snacks	1
bmem_short_112	14	5.42E+01	BisliOnion.bmp	6.97E+00	2.05E+00	Snacks	1
bmem_short_112	15	5.66E+01	Gumi_banana.jpg	5.94E+00	4.54E+00	Snacks	1
bmem_short_112	16	6.16E+01	Bazooka.bmp	5.00E-01	2.62E+00	Snacks	1
bmem_short_112	17	6.47E+01	Zaza.jpg	1.50E-01	3.64E+00	Snacks	1
bmem_short_112	18	6.88E+01	ChocolateParaNuts.bmp	5.08E+00	2.04E+00	Snacks	1
bmem_short_112	19	7.13E+01	Cornetto.jpg	5.04E+00	2.29E+00	Snacks	1
bmem_short_112	20	7.41E+01	Slimdelis.jpg	5.94E+00	3.40E+00	Snacks	1
bmem_short_112	21	7.79E+01	CrunchShokoVanil.bmp	9.35E-01	2.60E+00	Snacks	1
bmem_short_112	22	8.10E+01	Hubba_bubba.jpg	3.77E-02	2.32E+00	Snacks	1
bmem_short_112	23	8.37E+01	Etzbaot_milk.jpg	4.29E+00	3.55E+00	Snacks	1
bmem_short_112	24	8.78E+01	Tortilla_shum_bazal.jpg	6.66E+00	4.51E+00	Snacks	1
bmem_short_112	25	9.27E+01	Bounty.bmp	7.81E+00	2.14E+00	Snacks	1
bmem_short_112	26	9.53E+01	Pringles.bmp	8.71E+00	3.65E+00	Snacks	1
bmem_short_112	27	9.94E+01	Must_petel_limon.jpg	2.05E-01	2.62E+00	Snacks	1
bmem_short_112	28	1.02E+02	Reeses.jpg	6.35E+00	2.20E+00	Snacks	1
bmem_short_112	29	1.05E+02	Tortit.bmp	6.04E+00	1.59E+00	Snacks	1
bmem_short_112	30	1.07E+02	BambaNugat.bmp	7.04E+00	2.07E+00	Snacks	1
bmem_short_112	31	1.10E+02	BabyDoll.bmp	2.15E-02	2.14E+00	Snacks	1
bmem_short_112	32	1.12E+02	Snickers.bmp	4.97E+00	2.10E+00	Snacks	1
bmem_short_112	33	1.15E+02	CookiesSmile.bmp	3.26E+00	1.99E+00	Snacks	1
bmem_short_112	34	1.17E+02	DoritosSourSpicy.bmp	4.06E+00	2.27E+00	Snacks	1
bmem_short_112	35	1.20E+02	LentilsChocolate.bmp	4.20E+00	2.77E+00	Snacks	1
bmem_short_112	36	1.23E+02	TapuchipsCreamOnion.bmp	4.36E+00	5.14E+00	Snacks	1
bmem_short_112	37	1.29E+02	Smarties.bmp	9.96E-01	3.27E+00	Snacks	1
bmem_short_112	38	1.33E+02	Popco.bmp	8.39E-02	2.57E+00	Snacks	1
bmem_short_112	39	1.36E+02	Goodies_white.jpg	1.99E-01	3.47E+00	Snacks	1
