subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bmem_short_136	1	7.66E-02	Shugi.bmp	1.78E+00	4.32E+00	Snacks	1
bmem_short_136	2	4.78E+00	ClickBlackWhite.bmp	1.77E+00	3.70E+00	Snacks	1
bmem_short_136	3	8.87E+00	DoritosNatural.bmp	7.37E-02	2.27E+00	Snacks	1
bmem_short_136	4	1.15E+01	Hativ_kashiu.jpg	2.01E+00	3.42E+00	Snacks	1
bmem_short_136	5	1.53E+01	PesekZman.bmp	3.79E+00	8.89E+00	Snacks	1
bmem_short_136	6	2.46E+01	HispusimShatiah.bmp	2.44E+00	3.39E+00	Snacks	1
bmem_short_136	7	2.84E+01	Click_toffee.jpg	2.33E-01	2.57E+00	Snacks	1
bmem_short_136	8	3.14E+01	Energy_prihiot_chocolate.jpg	3.65E-01	2.14E+00	Snacks	1
bmem_short_136	9	3.39E+01	Hit_brown.jpg	3.98E+00	2.85E+00	Snacks	1
bmem_short_136	10	3.71E+01	BambaNugat.bmp	6.07E+00	3.90E+00	Snacks	1
bmem_short_136	11	4.14E+01	BisliPizza.bmp	2.48E-01	2.24E+00	Snacks	1
bmem_short_136	12	4.41E+01	GumiSnakes.bmp	9.51E-01	2.99E+00	Snacks	1
bmem_short_136	13	4.74E+01	Must_petel_limon.jpg	1.47E-01	3.37E+00	Snacks	1
bmem_short_136	14	5.13E+01	Manamim_waffle_vanilla.jpg	2.96E+00	5.84E+00	Snacks	1
bmem_short_136	15	5.74E+01	Slimdelis.jpg	4.05E+00	6.26E+00	Snacks	1
bmem_short_136	16	6.41E+01	Goodies_white.jpg	1.93E+00	3.20E+00	Snacks	1
bmem_short_136	17	6.77E+01	Dulce_de_leche.jpg	5.56E-01	3.12E+00	Snacks	1
bmem_short_136	18	7.12E+01	Bazooka.bmp	9.72E-01	3.84E+00	Snacks	1
bmem_short_136	19	7.54E+01	Reeses.jpg	5.93E+00	4.45E+00	Snacks	1
bmem_short_136	20	8.02E+01	Tictac.bmp	2.46E-01	3.34E+00	Snacks	1
bmem_short_136	21	8.39E+01	TapuchipsCreamOnion.bmp	3.66E+00	6.14E+00	Snacks	1
bmem_short_136	22	9.05E+01	Taami.bmp	5.06E+00	4.81E+00	Snacks	1
bmem_short_136	23	9.57E+01	Ritter_sport.jpg	2.02E+00	9.53E+00	Snacks	1
bmem_short_136	24	1.06E+02	Bamba.bmp	4.52E+00	6.94E+00	Snacks	1
bmem_short_136	25	1.13E+02	Bounty.bmp	3.07E+00	2.99E+00	Snacks	1
bmem_short_136	26	1.16E+02	Artik_magnum_white.bmp	6.96E+00	9.76E+00	Snacks	1
bmem_short_136	27	1.27E+02	Cranchos.jpg	6.20E-01	3.62E+00	Snacks	1
bmem_short_136	28	1.31E+02	Crembo.bmp	5.03E+00	1.06E+01	Snacks	1
bmem_short_136	29	1.42E+02	Smarties.bmp	7.29E-01	2.82E+00	Snacks	1
bmem_short_136	30	1.45E+02	ClickBisquit.bmp	7.09E-01	2.57E+00	Snacks	1
bmem_short_136	31	1.48E+02	Timtam.bmp	3.02E+00	8.79E+00	Snacks	1
