subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bmem_short_128	1	1.08E-01	BabyDoll.bmp	2.95E+00	3.97E+00	Snacks	1
bmem_short_128	2	4.53E+00	ChocolateParaCookies.bmp	4.97E+00	4.30E+00	Snacks	1
bmem_short_128	3	9.27E+00	Etzbaot_milk.jpg	4.99E+00	4.47E+00	Snacks	1
bmem_short_128	4	1.42E+01	Dubonim.bmp	5.05E+00	7.43E+00	Snacks	1
bmem_short_128	5	2.20E+01	Kifkef.bmp	5.78E+00	3.87E+00	Snacks	1
bmem_short_128	6	2.63E+01	ClickXLwhite.bmp	5.99E+00	3.60E+00	Snacks	1
bmem_short_128	7	3.03E+01	Cornetto.jpg	6.05E+00	3.42E+00	Snacks	1
bmem_short_128	8	3.42E+01	Twix.bmp	6.08E+00	1.85E+00	Snacks	1
bmem_short_128	9	3.64E+01	ChocolateParaNuts.bmp	5.38E+00	2.92E+00	Snacks	1
bmem_short_128	10	3.98E+01	KifkefMaklot.bmp	4.95E+00	2.39E+00	Snacks	1
bmem_short_128	11	4.26E+01	TapuchipsCreamOnion.bmp	3.70E+00	2.62E+00	Snacks	1
bmem_short_128	12	4.57E+01	ChocolateParaSucariotKoftzot.bmp	5.04E+00	1.87E+00	Snacks	1
bmem_short_128	13	4.79E+01	GumiSnakes.bmp	5.94E+00	5.84E+00	Snacks	1
bmem_short_128	14	5.42E+01	Manamim_waffle_vanilla.jpg	2.96E+00	2.15E+00	Snacks	1
bmem_short_128	15	5.68E+01	Snickers.bmp	5.98E+00	4.67E+00	Snacks	1
bmem_short_128	16	6.19E+01	Hubba_bubba.jpg	4.48E+00	6.87E+00	Snacks	1
bmem_short_128	17	6.92E+01	Mekupelet.bmp	3.41E+00	2.30E+00	Snacks	1
bmem_short_128	18	7.19E+01	BisliPizza.bmp	3.02E+00	2.59E+00	Snacks	1
bmem_short_128	19	7.49E+01	Milka_oreo.jpg	6.41E+00	2.75E+00	Snacks	1
bmem_short_128	20	7.81E+01	Tapuchips.bmp	4.07E+00	2.47E+00	Snacks	1
bmem_short_128	21	8.10E+01	Hispusim.bmp	4.05E+00	9.74E+00	Snacks	1
bmem_short_128	22	9.12E+01	Shugi.bmp	2.91E+00	4.20E+00	Snacks	1
bmem_short_128	23	9.58E+01	Halva.bmp	1.68E+00	2.24E+00	Snacks	1
bmem_short_128	24	9.85E+01	Crembo.bmp	1.96E+00	2.55E+00	Snacks	1
bmem_short_128	25	1.01E+02	ClickBisquit.bmp	5.30E+00	8.29E+00	Snacks	1
bmem_short_128	26	1.10E+02	Must_petel_limon.jpg	5.84E+00	1.06E+01	Snacks	1
bmem_short_128	27	1.21E+02	Taami.bmp	5.98E+00	2.40E+00	Snacks	1
bmem_short_128	28	1.24E+02	Popco.bmp	5.01E+00	3.24E+00	Snacks	1
bmem_short_128	29	1.28E+02	Bamba.bmp	2.63E+00	2.49E+00	Snacks	1
bmem_short_128	30	1.31E+02	Bounty.bmp	4.95E+00	4.34E+00	Snacks	1
bmem_short_128	31	1.35E+02	Slimdelis.jpg	1.99E+00	3.74E+00	Snacks	1
