subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bmem_short_105	1	1.26E-01	Must_petel_limon.jpg	6.01E+00	5.01E+00	Snacks	1
bmem_short_105	2	5.52E+00	CrunchShokoVanil.bmp	4.18E+00	4.00E+00	Snacks	1
bmem_short_105	3	9.89E+00	Hit_brown.jpg	7.16E+00	5.47E+00	Snacks	1
bmem_short_105	4	1.57E+01	ClickBlackWhite.bmp	7.11E+00	3.24E+00	Snacks	1
bmem_short_105	5	1.93E+01	Gumi_banana.jpg	4.98E+00	3.10E+00	Snacks	1
bmem_short_105	6	2.28E+01	ChocolateParaCookies.bmp	7.08E+00	4.71E+00	Snacks	1
bmem_short_105	7	2.79E+01	Mentos.bmp	4.01E+00	2.50E+00	Snacks	1
bmem_short_105	8	3.08E+01	DoritosSourSpicy.bmp	5.22E+00	1.84E+00	Snacks	1
bmem_short_105	9	3.30E+01	Click_toffee.jpg	9.93E+00	8.34E+00	Snacks	1
bmem_short_105	10	4.17E+01	Hubba_bubba.jpg	5.20E+00	5.12E+00	Snacks	1
bmem_short_105	11	4.72E+01	GumiSnakes.bmp	6.03E+00	3.10E+00	Snacks	1
bmem_short_105	12	5.06E+01	Mekupelet.bmp	2.13E+00	2.04E+00	Snacks	1
bmem_short_105	13	5.30E+01	Manamim_waffle_vanilla.jpg	1.98E+00	3.94E+00	Snacks	1
bmem_short_105	14	5.73E+01	Chocolas.jpg	7.96E+00	2.89E+00	Snacks	1
bmem_short_105	15	6.06E+01	ChocolateParaSucariotKoftzot.bmp	5.90E+00	2.84E+00	Snacks	1
bmem_short_105	16	6.38E+01	ChocolateParaMarir.bmp	5.84E+00	2.45E+00	Snacks	1
bmem_short_105	17	6.66E+01	ChocolateParaNuts.bmp	5.98E+00	2.24E+00	Snacks	1
bmem_short_105	18	6.93E+01	Shugi.bmp	5.07E+00	2.05E+00	Snacks	1
bmem_short_105	19	7.17E+01	BisliPizza.bmp	7.23E+00	2.35E+00	Snacks	1
bmem_short_105	20	7.44E+01	TapuchipsCreamOnion.bmp	5.26E+00	2.25E+00	Snacks	1
bmem_short_105	21	7.70E+01	HispusimShatiah.bmp	5.21E+00	2.84E+00	Snacks	1
bmem_short_105	22	8.02E+01	Dulce_de_leche.jpg	7.84E+00	3.47E+00	Snacks	1
bmem_short_105	23	8.41E+01	Bamba.bmp	3.03E+00	2.19E+00	Snacks	1
bmem_short_105	24	8.67E+01	Hativ_kashiu.jpg	9.04E+00	2.55E+00	Snacks	1
bmem_short_105	25	8.96E+01	MnM.bmp	5.02E+00	3.82E+00	Snacks	1
bmem_short_105	26	9.37E+01	Twix.bmp	5.87E+00	3.19E+00	Snacks	1
bmem_short_105	27	9.73E+01	Cornetto.jpg	8.16E+00	3.74E+00	Snacks	1
bmem_short_105	28	1.01E+02	Kifkef.bmp	5.06E+00	3.64E+00	Snacks	1
bmem_short_105	29	1.05E+02	Pringles.bmp	9.17E+00	2.09E+00	Snacks	1
bmem_short_105	30	1.08E+02	Smarties.bmp	5.27E+00	4.00E+00	Snacks	1
bmem_short_105	31	1.12E+02	Happy_swing.jpg	5.89E+00	3.85E+00	Snacks	1
