subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bmem_short_114	1	1.79E-01	LentilsChocolate.bmp	1.05E+00	2.59E+00	Snacks	1
bmem_short_114	2	3.20E+00	Timtam.bmp	4.99E+00	5.12E+00	Snacks	1
bmem_short_114	3	8.74E+00	MnM.bmp	1.05E+00	2.67E+00	Snacks	1
bmem_short_114	4	1.18E+01	Hubba_bubba.jpg	1.05E+00	2.74E+00	Snacks	1
bmem_short_114	5	1.49E+01	DoritosNatural.bmp	4.03E+00	1.89E+00	Snacks	1
bmem_short_114	6	1.72E+01	Crembo.bmp	1.02E+00	3.10E+00	Snacks	1
bmem_short_114	7	2.07E+01	Cornetto.jpg	7.96E+00	2.85E+00	Snacks	1
bmem_short_114	8	2.40E+01	Mentos.bmp	1.05E+00	3.30E+00	Snacks	1
bmem_short_114	9	2.77E+01	ChocolateParaNuts.bmp	2.00E+00	3.54E+00	Snacks	1
bmem_short_114	10	3.17E+01	Ritter_sport.jpg	4.95E+00	3.50E+00	Snacks	1
bmem_short_114	11	3.56E+01	Reeses.jpg	7.03E+00	2.44E+00	Snacks	1
bmem_short_114	12	3.85E+01	BisliGrill.bmp	1.03E+00	3.47E+00	Snacks	1
bmem_short_114	13	4.24E+01	ClickBisquit.bmp	1.07E+00	2.57E+00	Snacks	1
bmem_short_114	14	4.53E+01	Mekupelet.bmp	2.97E+00	2.55E+00	Snacks	1
bmem_short_114	15	4.83E+01	Apropo.bmp	1.11E+00	5.01E+00	Snacks	1
bmem_short_114	16	5.37E+01	Bazooka.bmp	1.28E-01	2.10E+00	Snacks	1
bmem_short_114	17	5.62E+01	Gumi_banana.jpg	1.12E+00	3.85E+00	Snacks	1
bmem_short_114	18	6.05E+01	Dubonim.bmp	2.02E+00	5.62E+00	Snacks	1
bmem_short_114	19	6.65E+01	Hit_brown.jpg	1.05E+00	2.29E+00	Snacks	1
bmem_short_114	20	6.92E+01	BisliOnion.bmp	1.11E+00	2.22E+00	Snacks	1
bmem_short_114	21	7.19E+01	CookiesSmile.bmp	1.05E+00	2.70E+00	Snacks	1
bmem_short_114	22	7.50E+01	Tortilla_shum_bazal.jpg	3.01E+00	7.31E+00	Snacks	1
bmem_short_114	23	8.28E+01	Tortit.bmp	1.03E+00	1.84E+00	Snacks	1
bmem_short_114	24	8.50E+01	Popco.bmp	4.95E+00	2.75E+00	Snacks	1
bmem_short_114	25	8.82E+01	SkittlesSour.bmp	1.02E+00	2.27E+00	Snacks	1
bmem_short_114	26	9.08E+01	Milka_oreo.jpg	7.05E+00	2.84E+00	Snacks	1
