subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bmem_short_115	1	8.533556e-02	2039.jpg	4.120117e+00	3.774651e+00	Faces	2
bmem_short_115	2	6.590661e+00	128.jpg	6.936951e+00	3.676130e+00	Fractals	3
bmem_short_115	3	1.309789e+01	1127.jpg	3.073914e+00	3.504914e+00	Faces	2
bmem_short_115	4	1.960525e+01	205_german_yael.jpg	5.866333e+00	3.821526e+00	FamiliarFaces	6
bmem_short_115	5	2.611256e+01	2110.jpg	1.942078e+00	3.922334e+00	Faces	2
bmem_short_115	6	3.261979e+01	102_beneliezer_binyamin.jpg	2.902161e+00	3.583071e+00	FamiliarFaces	6
bmem_short_115	7	3.912719e+01	218_shitrit_meir.jpg	1.929871e+00	4.515628e+00	FamiliarFaces	6
bmem_short_115	8	4.563456e+01	1017.jpg	4.633789e-01	3.808221e+00	Faces	2
bmem_short_115	9	5.214180e+01	150.jpg	6.089661e+00	3.901120e+00	Fractals	3
bmem_short_115	10	5.864905e+01	304_dicter_abraham.jpg	5.110535e+00	3.689839e+00	FamiliarFaces	6
bmem_short_115	11	6.515638e+01	1080.jpg	5.014954e+00	4.798525e+00	Faces	2
bmem_short_115	12	7.166366e+01	2015.jpg	4.192017e+00	3.635214e+00	Faces	2
bmem_short_115	13	7.817098e+01	158.jpg	1.052734e+00	3.487893e+00	Fractals	3
bmem_short_115	14	8.467828e+01	133.jpg	1.404419e+00	3.476546e+00	Fractals	3
bmem_short_115	15	9.118550e+01	2010.jpg	3.043274e+00	3.729281e+00	Faces	2
bmem_short_115	16	9.769280e+01	1114.jpg	3.930725e+00	3.510013e+00	Faces	2
bmem_short_115	17	1.042003e+02	140.jpg	3.494263e-01	3.690531e+00	Fractals	3
bmem_short_115	18	1.107075e+02	2240.jpg	1.974854e+00	3.223308e+00	Faces	2
bmem_short_115	19	1.172147e+02	120.jpg	1.007263e+00	4.508114e+00	Fractals	3
bmem_short_115	20	1.237220e+02	316_saar_gidon.jpg	4.706665e+00	3.504777e+00	FamiliarFaces	6
bmem_short_115	21	1.302294e+02	105.jpg	5.759033e+00	3.973416e+00	Fractals	3
bmem_short_115	22	1.367366e+02	2063.jpg	3.045410e+00	3.890156e+00	Faces	2
bmem_short_115	23	1.432439e+02	2248.jpg	1.810425e+00	3.526865e+00	Faces	2
bmem_short_115	24	1.497513e+02	1050.jpg	9.773560e-01	4.083586e+00	Faces	2
bmem_short_115	25	1.562586e+02	1202.jpg	9.196167e-01	4.184171e+00	Faces	2
bmem_short_115	26	1.627662e+02	121.jpg	3.962585e+00	3.204593e+00	Fractals	3
bmem_short_115	27	1.692733e+02	320_yaalon_moshe.jpg	3.642151e+00	3.137675e+00	FamiliarFaces	6
bmem_short_115	28	1.757805e+02	2112.jpg	3.102356e+00	3.766359e+00	Faces	2
bmem_short_115	29	1.822877e+02	1216.jpg	1.618896e+00	3.563105e+00	Faces	2
bmem_short_115	30	1.887952e+02	314_netanyahu.jpg	2.970642e+00	3.927698e+00	FamiliarFaces	6
bmem_short_115	31	1.953023e+02	303_deri_arye.jpg	5.461426e-01	3.964466e+00	FamiliarFaces	6
bmem_short_115	32	2.018097e+02	312_livnat_limor.jpg	8.912964e-01	4.401133e+00	FamiliarFaces	6
bmem_short_115	33	2.083170e+02	118.jpg	1.247559e+00	3.509887e+00	Fractals	3
bmem_short_115	34	2.148242e+02	307_hazan_oren.jpg	9.405518e-02	3.746674e+00	FamiliarFaces	6
bmem_short_115	35	2.213315e+02	208_livnee_zipi.jpg	4.883179e+00	4.007250e+00	FamiliarFaces	6
bmem_short_115	36	2.278388e+02	1130.jpg	2.692871e-01	3.700045e+00	Faces	2
bmem_short_115	37	2.343461e+02	2094.jpg	3.574951e+00	4.888740e+00	Faces	2
bmem_short_115	38	2.408535e+02	215_rozbozov_yoel.jpg	1.938721e+00	3.677348e+00	FamiliarFaces	6
bmem_short_115	39	2.473609e+02	203_cohen_meir.jpg	2.973572e+00	4.769987e+00	FamiliarFaces	6
bmem_short_115	40	2.538682e+02	206_hasson_israel.JPG	3.056213e+00	3.838622e+00	FamiliarFaces	6
bmem_short_115	41	2.603754e+02	1191.jpg	1.942810e+00	3.723399e+00	Faces	2
bmem_short_115	42	2.668828e+02	1013.jpg	1.984192e+00	3.504039e+00	Faces	2
bmem_short_115	43	2.733901e+02	111.jpg	1.970642e+00	3.460807e+00	Fractals	3
bmem_short_115	44	2.798973e+02	308_hotovely_tzipi.jpg	1.892578e+00	3.873558e+00	FamiliarFaces	6
bmem_short_115	45	2.864046e+02	306_gafni_moshe.jpg	1.970642e+00	5.454211e+00	FamiliarFaces	6
bmem_short_115	46	2.929120e+02	108.jpg	2.111816e+00	4.498931e+00	Fractals	3
bmem_short_115	47	2.994192e+02	210_mofaz_shaul.jpg	2.210693e-01	3.895661e+00	FamiliarFaces	6
bmem_short_115	48	3.059266e+02	116.jpg	1.039185e+00	4.092269e+00	Fractals	3
bmem_short_115	49	3.124339e+02	115_shimon_peres.jpg	5.906311e+00	4.000893e+00	FamiliarFaces	6
bmem_short_115	50	3.189412e+02	131.jpg	1.851196e-01	3.909647e+00	Fractals	3
bmem_short_115	51	3.254489e+02	1060.jpg	1.105652e+00	3.665946e+00	Faces	2
bmem_short_115	52	3.319558e+02	112.jpg	2.073792e+00	3.815046e+00	Fractals	3
bmem_short_115	53	3.384630e+02	108_khenin_dov.jpg	3.344727e-01	3.307766e+00	FamiliarFaces	6
bmem_short_115	54	3.449703e+02	1173.jpg	1.629211e+00	4.544529e+00	Faces	2
bmem_short_115	55	3.514779e+02	136.jpg	1.160095e+00	3.524871e+00	Fractals	3
bmem_short_115	56	3.579849e+02	213_perry_yaakov.jpg	7.960022e+00	3.833970e+00	FamiliarFaces	6
bmem_short_115	57	3.644923e+02	114.jpg	4.844360e-01	3.270536e+00	Fractals	3
bmem_short_115	58	3.709996e+02	129.jpg	5.605469e-01	4.123287e+00	Fractals	3
bmem_short_115	59	3.775072e+02	220_tamnu_shata_penina.jpg	7.312561e+00	5.423683e+00	FamiliarFaces	6
bmem_short_115	60	3.840142e+02	214_piron_shai.jpg	3.745728e-01	4.756635e+00	FamiliarFaces	6
bmem_short_115	61	3.905215e+02	1246.jpg	2.543335e-01	3.201393e+00	Faces	2
bmem_short_115	62	3.970289e+02	309_katz_yisrael.jpg	1.065063e-01	3.614003e+00	FamiliarFaces	6
bmem_short_115	63	4.035361e+02	122.jpg	9.630737e-01	3.522764e+00	Fractals	3
bmem_short_115	64	4.100435e+02	201_baron_roni.jpg	999	999	FamiliarFaces	6
bmem_short_115	65	4.180528e+02	142.jpg	1.431580e+00	3.190091e+00	Fractals	3
bmem_short_115	66	4.245596e+02	138.jpg	2.236938e-01	3.347154e+00	Fractals	3
bmem_short_115	67	4.310669e+02	1073.jpg	2.478516e+00	3.711934e+00	Faces	2
bmem_short_115	68	4.375743e+02	209_mitzna_amram.jpg	2.794861e+00	3.484555e+00	FamiliarFaces	6
bmem_short_115	69	4.440816e+02	119_zandberg_tamar.jpg	3.079285e+00	3.265202e+00	FamiliarFaces	6
bmem_short_115	70	4.505889e+02	126.jpg	7.694092e-01	3.885977e+00	Fractals	3
bmem_short_115	71	4.570963e+02	2209.jpg	2.077271e+00	3.530559e+00	Faces	2
bmem_short_115	72	4.636035e+02	117_tibi_ahmed.jpg	3.555298e-01	3.791268e+00	FamiliarFaces	6
