subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bmem_short_138	1	7.198015e-02	2089.jpg	999	999	Faces	2
bmem_short_138	2	8.092597e+00	110.jpg	5.023010e+00	4.017539e+00	Fractals	3
bmem_short_138	3	1.459970e+01	2063.jpg	3.113953e+00	4.238353e+00	Faces	2
bmem_short_138	4	2.110700e+01	1204.jpg	999	999	Faces	2
bmem_short_138	5	2.911619e+01	216_sharom_ariel.jpg	999	999	FamiliarFaces	6
bmem_short_138	6	3.712502e+01	112_peretz_amir.jpg	999	999	FamiliarFaces	6
bmem_short_138	7	4.513398e+01	101_barak_ehud.jpg	5.085510e+00	3.896109e+00	FamiliarFaces	6
bmem_short_138	8	5.164131e+01	142.jpg	6.961365e+00	5.052752e+00	Fractals	3
bmem_short_138	9	5.814865e+01	1202.jpg	5.960632e+00	4.561410e+00	Faces	2
bmem_short_138	10	6.465598e+01	110_nachman_shai.jpg	2.022827e+00	3.950195e+00	FamiliarFaces	6
bmem_short_138	11	7.116328e+01	124.jpg	8.972351e+00	3.698954e+00	Fractals	3
bmem_short_138	12	7.767059e+01	2112.jpg	3.008850e+00	3.999598e+00	Faces	2
bmem_short_138	13	8.417791e+01	105.jpg	7.070007e+00	4.676298e+00	Fractals	3
bmem_short_138	14	9.068518e+01	129.jpg	3.010193e+00	4.241009e+00	Fractals	3
bmem_short_138	15	9.719244e+01	122.jpg	5.016174e+00	4.525656e+00	Fractals	3
bmem_short_138	16	1.036997e+02	2094.jpg	2.056519e+00	4.570464e+00	Faces	2
bmem_short_138	17	1.102071e+02	150.jpg	5.543823e+00	4.102943e+00	Fractals	3
bmem_short_138	18	1.167147e+02	302_danon_danny.jpg	6.001465e+00	4.563467e+00	FamiliarFaces	6
bmem_short_138	19	1.232216e+02	160.jpg	6.983826e+00	5.224449e+00	Fractals	3
bmem_short_138	20	1.297289e+02	156.jpg	4.069580e+00	3.621180e+00	Fractals	3
bmem_short_138	21	1.362365e+02	2118.jpg	5.067810e+00	4.457731e+00	Faces	2
bmem_short_138	22	1.427435e+02	2010.jpg	8.008850e+00	4.686577e+00	Faces	2
bmem_short_138	23	1.492508e+02	136.jpg	8.967590e+00	4.403281e+00	Fractals	3
bmem_short_138	24	1.557583e+02	2229.jpg	4.060059e+00	4.735772e+00	Faces	2
bmem_short_138	25	1.622656e+02	2041.jpg	3.784973e+00	4.380470e+00	Faces	2
bmem_short_138	26	1.687727e+02	2218.jpg	4.074646e+00	5.689325e+00	Faces	2
bmem_short_138	27	1.752801e+02	1017.jpg	2.993042e+00	4.166004e+00	Faces	2
bmem_short_138	28	1.817873e+02	104_galon_zahava.jpg	8.010925e+00	3.930774e+00	FamiliarFaces	6
