subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bmem_short_120	1	2.644661e-03	158.jpg	999	999	Fractals	3
bmem_short_120	2	8.025565e+00	101_barak_ehud.jpg	2.008667e+00	5.098575e+00	FamiliarFaces	6
bmem_short_120	3	1.453256e+01	115_shimon_peres.jpg	999	999	FamiliarFaces	6
bmem_short_120	4	2.255855e+01	203_cohen_meir.jpg	1.743164e+00	3.629583e+00	FamiliarFaces	6
bmem_short_120	5	2.906553e+01	114.jpg	3.720947e+00	4.170639e+00	Fractals	3
bmem_short_120	6	3.557294e+01	204_galant_yoav.jpg	3.041992e+00	3.447277e+00	FamiliarFaces	6
bmem_short_120	7	4.208025e+01	313_lizman_yaakov.jpg	6.367310e+00	3.243953e+00	FamiliarFaces	6
bmem_short_120	8	4.858744e+01	119_zandberg_tamar.jpg	5.298950e+00	3.424720e+00	FamiliarFaces	6
bmem_short_120	9	5.509482e+01	147.jpg	7.072754e+00	3.805421e+00	Fractals	3
bmem_short_120	10	6.160201e+01	2212.jpg	5.057068e+00	3.778267e+00	Faces	2
bmem_short_120	11	6.810930e+01	1035.jpg	1.479736e+00	3.358876e+00	Faces	2
bmem_short_120	12	7.461673e+01	320_yaalon_moshe.jpg	6.871094e+00	3.507421e+00	FamiliarFaces	6
bmem_short_120	13	8.112404e+01	2164.jpg	7.224792e+00	3.312126e+00	Faces	2
bmem_short_120	14	8.763126e+01	2194.jpg	8.910522e+00	3.932883e+00	Faces	2
bmem_short_120	15	9.413856e+01	1050.jpg	7.342896e+00	3.305586e+00	Faces	2
bmem_short_120	16	1.006459e+02	108.jpg	3.518555e+00	3.318274e+00	Fractals	3
bmem_short_120	17	1.071532e+02	1013.jpg	2.909546e+00	3.274991e+00	Faces	2
bmem_short_120	18	1.136604e+02	2240.jpg	4.412659e+00	3.303693e+00	Faces	2
bmem_short_120	19	1.201678e+02	1127.jpg	4.073975e+00	3.604302e+00	Faces	2
bmem_short_120	20	1.266751e+02	150.jpg	1.199402e+00	3.409065e+00	Fractals	3
bmem_short_120	21	1.331824e+02	104.jpg	2.344727e+00	3.165787e+00	Fractals	3
bmem_short_120	22	1.396897e+02	107.jpg	2.189941e+00	3.610414e+00	Fractals	3
bmem_short_120	23	1.461971e+02	120.jpg	2.073242e+00	3.551118e+00	Fractals	3
bmem_short_120	24	1.527044e+02	138.jpg	8.551636e-01	3.075791e+00	Fractals	3
bmem_short_120	25	1.592116e+02	315_regev_miri.jpg	6.883972e+00	4.056646e+00	FamiliarFaces	6
bmem_short_120	26	1.657189e+02	2006.jpg	6.987854e+00	3.261312e+00	Faces	2
bmem_short_120	27	1.722262e+02	202_cahlon_moshe.jpg	8.063904e+00	3.337936e+00	FamiliarFaces	6
bmem_short_120	28	1.787336e+02	1017.jpg	8.550049e+00	3.294562e+00	Faces	2
bmem_short_120	29	1.852408e+02	2015.jpg	8.331482e+00	3.139298e+00	Faces	2
bmem_short_120	30	1.917481e+02	117_tibi_ahmed.jpg	5.166870e+00	3.128070e+00	FamiliarFaces	6
bmem_short_120	31	1.982557e+02	127.jpg	1.429565e+00	3.236491e+00	Fractals	3
bmem_short_120	32	2.047627e+02	1150.jpg	4.466370e+00	3.097440e+00	Faces	2
bmem_short_120	33	2.112700e+02	109_michaeli_meirav.jpg	3.636047e+00	3.382130e+00	FamiliarFaces	6
bmem_short_120	34	2.177773e+02	157.jpg	1.445740e+00	3.962843e+00	Fractals	3
bmem_short_120	35	2.242847e+02	1226.jpg	3.279602e+00	3.463417e+00	Faces	2
bmem_short_120	36	2.307920e+02	2110.jpg	6.254578e+00	3.316177e+00	Faces	2
bmem_short_120	37	2.372994e+02	307_hazan_oren.jpg	4.094299e+00	3.400729e+00	FamiliarFaces	6
bmem_short_120	38	2.438067e+02	129.jpg	1.523926e+00	3.805429e+00	Fractals	3
bmem_short_120	39	2.503140e+02	116.jpg	2.117249e+00	3.378254e+00	Fractals	3
bmem_short_120	40	2.568213e+02	105_gilon_ilan.jpg	5.276978e+00	3.158903e+00	FamiliarFaces	6
bmem_short_120	41	2.633286e+02	206_hasson_israel.JPG	5.321777e+00	3.179641e+00	FamiliarFaces	6
bmem_short_120	42	2.698358e+02	142.jpg	2.841003e+00	3.160377e+00	Fractals	3
bmem_short_120	43	2.763431e+02	2112.jpg	7.704102e+00	3.277056e+00	Faces	2
bmem_short_120	44	2.828504e+02	107_horowitz_nitzan.jpg	1.223083e+00	3.393892e+00	FamiliarFaces	6
bmem_short_120	45	2.893578e+02	2039.jpg	4.072571e+00	3.622344e+00	Faces	2
